index,ID,UMAP1,UMAP2,Cluster,centroid_x,centroid_y
3901,A_PuertoRico_8_1934_PA_203_232,2.3951814,7.6033945,4,2.9078086142617785,7.076956683615895
3902,A_PuertoRico_8_1934_PA_2040_2066,3.6231687,6.9822717,4,2.9078086142617785,7.076956683615895
3903,A_PuertoRico_8_1934_PA_2040_2068,2.3899415,7.7562737,4,2.9078086142617785,7.076956683615895
3904,A_PuertoRico_8_1934_PA_2040_2074,1.950714,8.206813,4,2.9078086142617785,7.076956683615895
3905,A_PuertoRico_8_1934_PA_2040_2086,2.5917454,7.218515,4,2.9078086142617785,7.076956683615895
3906,A_PuertoRico_8_1934_PA_2041_2063,5.96201,9.06214,0,7.074709872433075,8.314571351389173
3907,A_PuertoRico_8_1934_PA_2041_2070,6.759166,6.833896,0,7.074709872433075,8.314571351389173
3908,A_PuertoRico_8_1934_PA_2041_2085,8.15646,9.47356,0,7.074709872433075,8.314571351389173
3909,A_PuertoRico_8_1934_PA_2041_2111,6.851547,7.867753,0,7.074709872433075,8.314571351389173
3910,A_PuertoRico_8_1934_PA_2042_2069,1.1473424,5.2911067,7,1.0936421169556032,5.333714964960784
3911,A_PuertoRico_8_1934_PA_2044_2078,2.4252527,5.418818,-1,,
3912,A_PuertoRico_8_1934_PA_2045_2073,4.332078,6.0544024,-1,,
3913,A_PuertoRico_8_1934_PA_2046_2074,1.9830524,8.249627,4,2.9078086142617785,7.076956683615895
3914,A_PuertoRico_8_1934_PA_2046_2075,1.3788725,6.6735783,-1,,
3915,A_PuertoRico_8_1934_PA_2047_2075,1.3455343,6.613906,-1,,
3916,A_PuertoRico_8_1934_PA_2047_2083,7.7593513,8.945116,0,7.074709872433075,8.314571351389173
3917,A_PuertoRico_8_1934_PA_2047_2085,8.076856,9.378837,0,7.074709872433075,8.314571351389173
3918,A_PuertoRico_8_1934_PA_204_1026,7.0293536,9.096584,0,7.074709872433075,8.314571351389173
3919,A_PuertoRico_8_1934_PA_204_1808,7.909907,9.340621,0,7.074709872433075,8.314571351389173
3920,A_PuertoRico_8_1934_PA_204_1844,8.23544,8.6563835,0,7.074709872433075,8.314571351389173
3921,A_PuertoRico_8_1934_PA_204_1852,6.209375,8.864123,0,7.074709872433075,8.314571351389173
3922,A_PuertoRico_8_1934_PA_204_1873,7.310898,8.559841,0,7.074709872433075,8.314571351389173
3923,A_PuertoRico_8_1934_PA_204_1879,8.386598,8.51131,0,7.074709872433075,8.314571351389173
3924,A_PuertoRico_8_1934_PA_204_1886,7.8672986,8.417195,0,7.074709872433075,8.314571351389173
3925,A_PuertoRico_8_1934_PA_204_1893,6.020105,8.75598,0,7.074709872433075,8.314571351389173
3926,A_PuertoRico_8_1934_PA_204_1922,7.716217,8.547641,0,7.074709872433075,8.314571351389173
3927,A_PuertoRico_8_1934_PA_204_1924,2.273793,7.8022876,4,2.9078086142617785,7.076956683615895
3928,A_PuertoRico_8_1934_PA_204_1929,5.7807784,8.6578245,0,7.074709872433075,8.314571351389173
3929,A_PuertoRico_8_1934_PA_204_1937,6.727701,9.03784,0,7.074709872433075,8.314571351389173
3930,A_PuertoRico_8_1934_PA_204_1945,7.647372,8.798175,0,7.074709872433075,8.314571351389173
3931,A_PuertoRico_8_1934_PA_204_1948,7.114964,8.438287,0,7.074709872433075,8.314571351389173
3932,A_PuertoRico_8_1934_PA_204_1957,6.350807,8.818236,0,7.074709872433075,8.314571351389173
3933,A_PuertoRico_8_1934_PA_204_1960,8.030035,9.612229,0,7.074709872433075,8.314571351389173
3934,A_PuertoRico_8_1934_PA_204_1967,6.6565757,8.846953,0,7.074709872433075,8.314571351389173
3935,A_PuertoRico_8_1934_PA_204_1974,8.100484,9.509846,0,7.074709872433075,8.314571351389173
3936,A_PuertoRico_8_1934_PA_204_1978,7.813137,8.822392,0,7.074709872433075,8.314571351389173
3937,A_PuertoRico_8_1934_PA_204_1984,6.6997128,8.964572,0,7.074709872433075,8.314571351389173
3938,A_PuertoRico_8_1934_PA_204_1990,7.17455,8.606007,0,7.074709872433075,8.314571351389173
3939,A_PuertoRico_8_1934_PA_204_1993,6.575748,8.938602,0,7.074709872433075,8.314571351389173
3940,A_PuertoRico_8_1934_PA_204_2012,6.178409,8.537005,0,7.074709872433075,8.314571351389173
3941,A_PuertoRico_8_1934_PA_204_2017,6.177992,8.744275,0,7.074709872433075,8.314571351389173
3942,A_PuertoRico_8_1934_PA_204_2027,7.891043,10.1289215,0,7.074709872433075,8.314571351389173
3943,A_PuertoRico_8_1934_PA_204_2042,7.2461867,9.239602,0,7.074709872433075,8.314571351389173
3944,A_PuertoRico_8_1934_PA_204_2063,6.087846,9.06209,0,7.074709872433075,8.314571351389173
3945,A_PuertoRico_8_1934_PA_204_2070,6.8793902,8.9874115,0,7.074709872433075,8.314571351389173
3946,A_PuertoRico_8_1934_PA_204_2083,7.6975155,8.927382,0,7.074709872433075,8.314571351389173
3947,A_PuertoRico_8_1934_PA_204_2085,8.046774,9.373454,0,7.074709872433075,8.314571351389173
3948,A_PuertoRico_8_1934_PA_204_235,6.3841615,9.073266,0,7.074709872433075,8.314571351389173
3949,A_PuertoRico_8_1934_PA_204_246,6.5264125,8.962683,0,7.074709872433075,8.314571351389173
3950,A_PuertoRico_8_1934_PA_204_248,6.403825,8.971947,0,7.074709872433075,8.314571351389173
3951,A_PuertoRico_8_1934_PA_204_305,7.5873175,9.006535,0,7.074709872433075,8.314571351389173
3952,A_PuertoRico_8_1934_PA_204_317,7.21844,8.740376,0,7.074709872433075,8.314571351389173
3953,A_PuertoRico_8_1934_PA_204_354,7.8663545,9.252618,0,7.074709872433075,8.314571351389173
3954,A_PuertoRico_8_1934_PA_2051_2074,1.9866575,8.191115,4,2.9078086142617785,7.076956683615895
3955,A_PuertoRico_8_1934_PA_2053_2075,1.2107223,6.1830435,-1,,
3956,A_PuertoRico_8_1934_PA_2055_2089,6.48789,8.461522,0,7.074709872433075,8.314571351389173
3957,A_PuertoRico_8_1934_PA_2059_2087,1.1883484,5.042063,7,1.0936421169556032,5.333714964960784
3958,A_PuertoRico_8_1934_PA_205_1727,5.663118,7.6183777,0,7.074709872433075,8.314571351389173
3959,A_PuertoRico_8_1934_PA_205_1746,5.738489,7.593372,0,7.074709872433075,8.314571351389173
3960,A_PuertoRico_8_1934_PA_205_1833,5.611613,7.7712116,0,7.074709872433075,8.314571351389173
3961,A_PuertoRico_8_1934_PA_205_1840,5.592214,7.974114,0,7.074709872433075,8.314571351389173
3962,A_PuertoRico_8_1934_PA_205_1869,5.6341176,7.729872,0,7.074709872433075,8.314571351389173
3963,A_PuertoRico_8_1934_PA_205_1876,5.596093,7.7720394,0,7.074709872433075,8.314571351389173
3964,A_PuertoRico_8_1934_PA_205_1916,5.565294,8.088963,0,7.074709872433075,8.314571351389173
3965,A_PuertoRico_8_1934_PA_205_1929,5.585439,8.104466,0,7.074709872433075,8.314571351389173
3966,A_PuertoRico_8_1934_PA_205_1937,5.6686206,8.010505,0,7.074709872433075,8.314571351389173
3967,A_PuertoRico_8_1934_PA_205_1952,5.622458,7.900078,0,7.074709872433075,8.314571351389173
3968,A_PuertoRico_8_1934_PA_205_1965,5.662052,7.972894,0,7.074709872433075,8.314571351389173
3969,A_PuertoRico_8_1934_PA_205_1984,5.686981,7.9634533,0,7.074709872433075,8.314571351389173
3970,A_PuertoRico_8_1934_PA_205_1987,5.620624,7.7192307,0,7.074709872433075,8.314571351389173
3971,A_PuertoRico_8_1934_PA_205_1990,5.9665627,7.9004908,0,7.074709872433075,8.314571351389173
3972,A_PuertoRico_8_1934_PA_205_2012,5.726236,8.048355,0,7.074709872433075,8.314571351389173
3973,A_PuertoRico_8_1934_PA_205_2015,5.6274786,7.7675505,0,7.074709872433075,8.314571351389173
3974,A_PuertoRico_8_1934_PA_205_2046,5.5911274,7.989812,0,7.074709872433075,8.314571351389173
3975,A_PuertoRico_8_1934_PA_205_246,5.530921,7.9338636,0,7.074709872433075,8.314571351389173
3976,A_PuertoRico_8_1934_PA_205_264,5.616845,7.9367776,0,7.074709872433075,8.314571351389173
3977,A_PuertoRico_8_1934_PA_205_269,5.55849,8.06286,0,7.074709872433075,8.314571351389173
3978,A_PuertoRico_8_1934_PA_2061_2086,2.6117568,7.189163,4,2.9078086142617785,7.076956683615895
3979,A_PuertoRico_8_1934_PA_2062_2085,8.062513,9.3467,0,7.074709872433075,8.314571351389173
3980,A_PuertoRico_8_1934_PA_2062_2092,6.788318,7.668352,0,7.074709872433075,8.314571351389173
3981,A_PuertoRico_8_1934_PA_2062_2111,6.9306264,7.871605,0,7.074709872433075,8.314571351389173
3982,A_PuertoRico_8_1934_PA_2067_2114,0.9138854,5.2421193,7,1.0936421169556032,5.333714964960784
3983,A_PuertoRico_8_1934_PA_2068_2121,1.8843832,5.8698516,8,1.9951281301037136,5.751678095322445
3984,A_PuertoRico_8_1934_PA_2069_2111,6.795718,7.8033376,0,7.074709872433075,8.314571351389173
3985,A_PuertoRico_8_1934_PA_206_1324,2.406788,7.496469,4,2.9078086142617785,7.076956683615895
3986,A_PuertoRico_8_1934_PA_206_1809,2.364831,7.2303543,4,2.9078086142617785,7.076956683615895
3987,A_PuertoRico_8_1934_PA_206_1828,2.1254237,7.502365,4,2.9078086142617785,7.076956683615895
3988,A_PuertoRico_8_1934_PA_206_1845,2.2100592,7.187045,4,2.9078086142617785,7.076956683615895
3989,A_PuertoRico_8_1934_PA_206_1861,2.1038578,7.6205816,4,2.9078086142617785,7.076956683615895
3990,A_PuertoRico_8_1934_PA_206_1904,2.2692223,7.1534863,4,2.9078086142617785,7.076956683615895
3991,A_PuertoRico_8_1934_PA_206_1924,2.1080787,7.7654157,4,2.9078086142617785,7.076956683615895
3992,A_PuertoRico_8_1934_PA_206_1925,2.129464,7.317766,4,2.9078086142617785,7.076956683615895
3993,A_PuertoRico_8_1934_PA_206_1926,1.945071,7.0216436,4,2.9078086142617785,7.076956683615895
3994,A_PuertoRico_8_1934_PA_206_1938,2.2379217,7.301478,4,2.9078086142617785,7.076956683615895
3995,A_PuertoRico_8_1934_PA_206_1975,2.446345,7.508248,4,2.9078086142617785,7.076956683615895
3996,A_PuertoRico_8_1934_PA_206_2000,2.5870728,7.629939,4,2.9078086142617785,7.076956683615895
3997,A_PuertoRico_8_1934_PA_206_2005,2.3639846,7.6209474,4,2.9078086142617785,7.076956683615895
3998,A_PuertoRico_8_1934_PA_206_2019,2.542146,7.777099,4,2.9078086142617785,7.076956683615895
3999,A_PuertoRico_8_1934_PA_206_2023,2.42294,7.5512214,4,2.9078086142617785,7.076956683615895
4000,A_PuertoRico_8_1934_PA_206_2028,2.758939,6.998107,4,2.9078086142617785,7.076956683615895
4001,A_PuertoRico_8_1934_PA_206_2059,2.2227821,7.804549,4,2.9078086142617785,7.076956683615895
4002,A_PuertoRico_8_1934_PA_206_2068,2.3731167,7.7063785,4,2.9078086142617785,7.076956683615895
4003,A_PuertoRico_8_1934_PA_206_2074,2.0303361,8.154396,4,2.9078086142617785,7.076956683615895
4004,A_PuertoRico_8_1934_PA_206_232,2.4403546,7.6211643,4,2.9078086142617785,7.076956683615895
4005,A_PuertoRico_8_1934_PA_206_240,2.329575,7.4934382,4,2.9078086142617785,7.076956683615895
4006,A_PuertoRico_8_1934_PA_206_253,2.2764106,7.4675436,4,2.9078086142617785,7.076956683615895
4007,A_PuertoRico_8_1934_PA_206_261,2.8681498,7.168757,4,2.9078086142617785,7.076956683615895
4008,A_PuertoRico_8_1934_PA_207_1145,8.086158,8.646735,0,7.074709872433075,8.314571351389173
4009,A_PuertoRico_8_1934_PA_207_1716,8.092369,8.99024,0,7.074709872433075,8.314571351389173
4010,A_PuertoRico_8_1934_PA_207_1808,7.941669,9.227001,0,7.074709872433075,8.314571351389173
4011,A_PuertoRico_8_1934_PA_207_1811,7.0150566,8.153423,0,7.074709872433075,8.314571351389173
4012,A_PuertoRico_8_1934_PA_207_1844,8.153392,8.775034,0,7.074709872433075,8.314571351389173
4013,A_PuertoRico_8_1934_PA_207_1854,6.2268023,8.587769,0,7.074709872433075,8.314571351389173
4014,A_PuertoRico_8_1934_PA_207_1873,7.2629943,8.460675,0,7.074709872433075,8.314571351389173
4015,A_PuertoRico_8_1934_PA_207_1877,6.1317735,8.557817,0,7.074709872433075,8.314571351389173
4016,A_PuertoRico_8_1934_PA_207_1879,8.2202635,8.659801,0,7.074709872433075,8.314571351389173
4017,A_PuertoRico_8_1934_PA_207_1886,7.6248665,8.61367,0,7.074709872433075,8.314571351389173
4018,A_PuertoRico_8_1934_PA_207_1893,5.8514767,8.437749,0,7.074709872433075,8.314571351389173
4019,A_PuertoRico_8_1934_PA_207_1906,6.5269275,7.9790826,0,7.074709872433075,8.314571351389173
4020,A_PuertoRico_8_1934_PA_207_1916,5.7414303,8.397092,0,7.074709872433075,8.314571351389173
4021,A_PuertoRico_8_1934_PA_207_1922,7.558278,8.752529,0,7.074709872433075,8.314571351389173
4022,A_PuertoRico_8_1934_PA_207_1929,5.987247,8.603864,0,7.074709872433075,8.314571351389173
4023,A_PuertoRico_8_1934_PA_207_1930,5.636496,8.368101,0,7.074709872433075,8.314571351389173
4024,A_PuertoRico_8_1934_PA_207_1937,6.613708,8.904208,0,7.074709872433075,8.314571351389173
4025,A_PuertoRico_8_1934_PA_207_1940,6.5517893,8.397577,0,7.074709872433075,8.314571351389173
4026,A_PuertoRico_8_1934_PA_207_1943,7.3265214,8.919765,0,7.074709872433075,8.314571351389173
4027,A_PuertoRico_8_1934_PA_207_1945,7.6324406,8.890797,0,7.074709872433075,8.314571351389173
4028,A_PuertoRico_8_1934_PA_207_1948,7.1193395,8.527901,0,7.074709872433075,8.314571351389173
4029,A_PuertoRico_8_1934_PA_207_1953,5.641818,8.32991,0,7.074709872433075,8.314571351389173
4030,A_PuertoRico_8_1934_PA_207_1960,8.044065,9.594646,0,7.074709872433075,8.314571351389173
4031,A_PuertoRico_8_1934_PA_207_1967,6.630954,8.8273325,0,7.074709872433075,8.314571351389173
4032,A_PuertoRico_8_1934_PA_207_1974,8.116186,9.537865,0,7.074709872433075,8.314571351389173
4033,A_PuertoRico_8_1934_PA_207_1978,7.679377,8.78766,0,7.074709872433075,8.314571351389173
4034,A_PuertoRico_8_1934_PA_207_1984,6.7465496,8.957608,0,7.074709872433075,8.314571351389173
4035,A_PuertoRico_8_1934_PA_207_1990,7.1861672,8.541429,0,7.074709872433075,8.314571351389173
4036,A_PuertoRico_8_1934_PA_207_1993,6.4640307,8.738948,0,7.074709872433075,8.314571351389173
4037,A_PuertoRico_8_1934_PA_207_2002,7.3323593,8.820194,0,7.074709872433075,8.314571351389173
4038,A_PuertoRico_8_1934_PA_207_2008,7.3384337,9.105422,0,7.074709872433075,8.314571351389173
4039,A_PuertoRico_8_1934_PA_207_2012,6.269963,8.618962,0,7.074709872433075,8.314571351389173
4040,A_PuertoRico_8_1934_PA_207_2017,6.3106284,8.616717,0,7.074709872433075,8.314571351389173
4041,A_PuertoRico_8_1934_PA_207_2027,7.9405932,10.109708,0,7.074709872433075,8.314571351389173
4042,A_PuertoRico_8_1934_PA_207_2034,7.052715,9.225435,0,7.074709872433075,8.314571351389173
4043,A_PuertoRico_8_1934_PA_207_2042,7.178532,9.227644,0,7.074709872433075,8.314571351389173
4044,A_PuertoRico_8_1934_PA_207_2056,6.1652727,8.982983,0,7.074709872433075,8.314571351389173
4045,A_PuertoRico_8_1934_PA_207_2063,6.0693026,9.06342,0,7.074709872433075,8.314571351389173
4046,A_PuertoRico_8_1934_PA_207_2083,7.5442715,8.979201,0,7.074709872433075,8.314571351389173
4047,A_PuertoRico_8_1934_PA_207_2085,7.9647913,9.230904,0,7.074709872433075,8.314571351389173
4048,A_PuertoRico_8_1934_PA_207_235,6.290484,8.976467,0,7.074709872433075,8.314571351389173
4049,A_PuertoRico_8_1934_PA_207_246,6.4344463,8.670295,0,7.074709872433075,8.314571351389173
4050,A_PuertoRico_8_1934_PA_207_248,6.5873833,8.846495,0,7.074709872433075,8.314571351389173
4051,A_PuertoRico_8_1934_PA_207_305,7.498654,8.983051,0,7.074709872433075,8.314571351389173
4052,A_PuertoRico_8_1934_PA_207_314,7.0215783,8.5608225,0,7.074709872433075,8.314571351389173
4053,A_PuertoRico_8_1934_PA_207_317,7.1182675,8.694859,0,7.074709872433075,8.314571351389173
4054,A_PuertoRico_8_1934_PA_207_319,7.1712794,9.091892,0,7.074709872433075,8.314571351389173
4055,A_PuertoRico_8_1934_PA_207_343,7.259801,8.50837,0,7.074709872433075,8.314571351389173
4056,A_PuertoRico_8_1934_PA_207_371,6.8976545,8.677801,0,7.074709872433075,8.314571351389173
4057,A_PuertoRico_8_1934_PA_207_417,7.3957887,8.923316,0,7.074709872433075,8.314571351389173
4058,A_PuertoRico_8_1934_PA_2082_2111,6.756296,7.787844,0,7.074709872433075,8.314571351389173
4059,A_PuertoRico_8_1934_PA_2083_2106,2.5239217,7.572975,4,2.9078086142617785,7.076956683615895
4060,A_PuertoRico_8_1934_PA_2086_2135,0.99217856,5.305638,7,1.0936421169556032,5.333714964960784
4061,A_PuertoRico_8_1934_PA_208_1580,5.7715697,7.885822,0,7.074709872433075,8.314571351389173
4062,A_PuertoRico_8_1934_PA_208_1798,5.7787385,7.7613893,0,7.074709872433075,8.314571351389173
4063,A_PuertoRico_8_1934_PA_208_1833,5.736066,7.770841,0,7.074709872433075,8.314571351389173
4064,A_PuertoRico_8_1934_PA_208_1851,5.7464075,7.8426332,0,7.074709872433075,8.314571351389173
4065,A_PuertoRico_8_1934_PA_208_1869,5.680048,7.669224,0,7.074709872433075,8.314571351389173
4066,A_PuertoRico_8_1934_PA_208_1906,6.0944753,7.7671056,0,7.074709872433075,8.314571351389173
4067,A_PuertoRico_8_1934_PA_208_1915,5.781862,7.9272714,0,7.074709872433075,8.314571351389173
4068,A_PuertoRico_8_1934_PA_208_1916,5.671703,8.153471,0,7.074709872433075,8.314571351389173
4069,A_PuertoRico_8_1934_PA_208_1929,5.712018,8.058968,0,7.074709872433075,8.314571351389173
4070,A_PuertoRico_8_1934_PA_208_1952,5.792239,7.9129357,0,7.074709872433075,8.314571351389173
4071,A_PuertoRico_8_1934_PA_208_1965,5.8209825,8.159655,0,7.074709872433075,8.314571351389173
4072,A_PuertoRico_8_1934_PA_208_1987,5.6812706,7.8036366,0,7.074709872433075,8.314571351389173
4073,A_PuertoRico_8_1934_PA_208_1993,5.8618255,8.07938,0,7.074709872433075,8.314571351389173
4074,A_PuertoRico_8_1934_PA_208_2012,5.788556,8.144279,0,7.074709872433075,8.314571351389173
4075,A_PuertoRico_8_1934_PA_208_2016,5.756402,7.91692,0,7.074709872433075,8.314571351389173
4076,A_PuertoRico_8_1934_PA_208_2049,5.5994964,7.916432,0,7.074709872433075,8.314571351389173
4077,A_PuertoRico_8_1934_PA_208_230,5.7133737,7.8414235,0,7.074709872433075,8.314571351389173
4078,A_PuertoRico_8_1934_PA_208_259,5.892152,7.804634,0,7.074709872433075,8.314571351389173
4079,A_PuertoRico_8_1934_PA_208_269,5.815183,8.125842,0,7.074709872433075,8.314571351389173
4080,A_PuertoRico_8_1934_PA_208_896,5.764341,7.930791,0,7.074709872433075,8.314571351389173
4081,A_PuertoRico_8_1934_PA_209_1075,4.042213,7.0930347,4,2.9078086142617785,7.076956683615895
4082,A_PuertoRico_8_1934_PA_209_1807,3.8064327,6.6981707,4,2.9078086142617785,7.076956683615895
4083,A_PuertoRico_8_1934_PA_209_1863,4.0455046,7.0259547,4,2.9078086142617785,7.076956683615895
4084,A_PuertoRico_8_1934_PA_209_1876,4.4263206,7.1859903,-1,,
4085,A_PuertoRico_8_1934_PA_209_1905,3.5591483,6.2131953,4,2.9078086142617785,7.076956683615895
4086,A_PuertoRico_8_1934_PA_209_1906,3.9484565,7.2625766,-1,,
4087,A_PuertoRico_8_1934_PA_209_1927,3.3619392,6.1497593,4,2.9078086142617785,7.076956683615895
4088,A_PuertoRico_8_1934_PA_209_1947,3.7618315,6.987985,4,2.9078086142617785,7.076956683615895
4089,A_PuertoRico_8_1934_PA_209_1953,5.1592984,7.877508,0,7.074709872433075,8.314571351389173
4090,A_PuertoRico_8_1934_PA_209_1973,3.6988506,6.680192,4,2.9078086142617785,7.076956683615895
4091,A_PuertoRico_8_1934_PA_209_2047,4.11874,6.7993393,4,2.9078086142617785,7.076956683615895
4092,A_PuertoRico_8_1934_PA_209_2113,4.025027,6.978228,4,2.9078086142617785,7.076956683615895
4093,A_PuertoRico_8_1934_PA_210_1876,4.6416807,7.1199837,-1,,
4094,A_PuertoRico_8_1934_PA_210_1933,3.3313982,7.8344436,4,2.9078086142617785,7.076956683615895
4095,A_PuertoRico_8_1934_PA_210_1950,4.2751775,6.556952,4,2.9078086142617785,7.076956683615895
4096,A_PuertoRico_8_1934_PA_210_2048,4.732111,7.155153,-1,,
4097,A_PuertoRico_8_1934_PA_210_2067,3.927471,7.228404,-1,,
4098,A_PuertoRico_8_1934_PA_210_234,4.4274945,6.920961,-1,,
4099,A_PuertoRico_8_1934_PA_210_247,4.346141,7.0341244,-1,,
4100,A_PuertoRico_8_1934_PA_2110_2133,8.189842,9.524533,0,7.074709872433075,8.314571351389173
4101,A_PuertoRico_8_1934_PA_211_1862,1.057846,5.2550297,7,1.0936421169556032,5.333714964960784
4102,A_PuertoRico_8_1934_PA_211_1889,1.2286346,5.7743526,7,1.0936421169556032,5.333714964960784
4103,A_PuertoRico_8_1934_PA_211_1920,1.1936502,5.900261,-1,,
4104,A_PuertoRico_8_1934_PA_211_1925,1.2322704,5.737184,7,1.0936421169556032,5.333714964960784
4105,A_PuertoRico_8_1934_PA_211_1927,1.7061796,5.573629,-1,,
4106,A_PuertoRico_8_1934_PA_211_1935,1.0833973,5.518923,7,1.0936421169556032,5.333714964960784
4107,A_PuertoRico_8_1934_PA_211_1976,1.0629404,5.4388638,7,1.0936421169556032,5.333714964960784
4108,A_PuertoRico_8_1934_PA_211_2009,2.6013832,6.4561944,4,2.9078086142617785,7.076956683615895
4109,A_PuertoRico_8_1934_PA_211_263,1.1415989,5.4138637,7,1.0936421169556032,5.333714964960784
4110,A_PuertoRico_8_1934_PA_212_1809,2.5172367,7.27904,4,2.9078086142617785,7.076956683615895
4111,A_PuertoRico_8_1934_PA_212_1845,2.4684622,7.1429205,4,2.9078086142617785,7.076956683615895
4112,A_PuertoRico_8_1934_PA_212_1881,2.6550639,7.4873886,4,2.9078086142617785,7.076956683615895
4113,A_PuertoRico_8_1934_PA_212_1893,3.079507,7.4699054,4,2.9078086142617785,7.076956683615895
4114,A_PuertoRico_8_1934_PA_212_1906,3.3728766,7.439561,-1,,
4115,A_PuertoRico_8_1934_PA_212_1924,2.363968,7.6506114,4,2.9078086142617785,7.076956683615895
4116,A_PuertoRico_8_1934_PA_212_1932,3.0776076,7.367242,4,2.9078086142617785,7.076956683615895
4117,A_PuertoRico_8_1934_PA_212_1962,2.8324108,7.467335,4,2.9078086142617785,7.076956683615895
4118,A_PuertoRico_8_1934_PA_212_1975,2.4240367,7.3398433,4,2.9078086142617785,7.076956683615895
4119,A_PuertoRico_8_1934_PA_212_2005,2.7241368,7.516326,4,2.9078086142617785,7.076956683615895
4120,A_PuertoRico_8_1934_PA_212_2009,2.8177218,7.249921,4,2.9078086142617785,7.076956683615895
4121,A_PuertoRico_8_1934_PA_212_2023,2.893718,7.435501,4,2.9078086142617785,7.076956683615895
4122,A_PuertoRico_8_1934_PA_212_2038,3.048823,7.4435472,4,2.9078086142617785,7.076956683615895
4123,A_PuertoRico_8_1934_PA_212_2068,2.580665,7.6337876,4,2.9078086142617785,7.076956683615895
4124,A_PuertoRico_8_1934_PA_212_2074,2.0171072,8.134247,4,2.9078086142617785,7.076956683615895
4125,A_PuertoRico_8_1934_PA_2131_2161,9.966563,-0.049785633,2,8.774298503727458,0.6506414382925336
4126,A_PuertoRico_8_1934_PA_213_1789,7.261354,8.020016,0,7.074709872433075,8.314571351389173
4127,A_PuertoRico_8_1934_PA_213_1806,7.0073776,7.8261385,0,7.074709872433075,8.314571351389173
4128,A_PuertoRico_8_1934_PA_213_1808,7.9373665,9.29586,0,7.074709872433075,8.314571351389173
4129,A_PuertoRico_8_1934_PA_213_1842,6.9122453,7.783374,0,7.074709872433075,8.314571351389173
4130,A_PuertoRico_8_1934_PA_213_1865,7.061749,7.6039987,0,7.074709872433075,8.314571351389173
4131,A_PuertoRico_8_1934_PA_213_1866,6.860821,8.235295,0,7.074709872433075,8.314571351389173
4132,A_PuertoRico_8_1934_PA_213_1870,6.9690104,7.9410505,0,7.074709872433075,8.314571351389173
4133,A_PuertoRico_8_1934_PA_213_1875,6.955354,7.61655,0,7.074709872433075,8.314571351389173
4134,A_PuertoRico_8_1934_PA_213_1922,7.620742,8.435978,0,7.074709872433075,8.314571351389173
4135,A_PuertoRico_8_1934_PA_213_1928,7.184824,7.6266923,0,7.074709872433075,8.314571351389173
4136,A_PuertoRico_8_1934_PA_213_1940,6.787426,7.956289,0,7.074709872433075,8.314571351389173
4137,A_PuertoRico_8_1934_PA_213_1945,7.6004195,8.516292,0,7.074709872433075,8.314571351389173
4138,A_PuertoRico_8_1934_PA_213_1960,7.902687,9.538495,0,7.074709872433075,8.314571351389173
4139,A_PuertoRico_8_1934_PA_213_1964,7.52796,8.374456,0,7.074709872433075,8.314571351389173
4140,A_PuertoRico_8_1934_PA_213_1974,8.019497,9.520773,0,7.074709872433075,8.314571351389173
4141,A_PuertoRico_8_1934_PA_213_1978,7.4872365,8.565162,0,7.074709872433075,8.314571351389173
4142,A_PuertoRico_8_1934_PA_213_1984,6.9614644,8.774864,0,7.074709872433075,8.314571351389173
4143,A_PuertoRico_8_1934_PA_213_1986,7.121333,7.9422507,0,7.074709872433075,8.314571351389173
4144,A_PuertoRico_8_1934_PA_213_2008,7.343783,8.538472,0,7.074709872433075,8.314571351389173
4145,A_PuertoRico_8_1934_PA_213_2011,7.28128,7.7251463,0,7.074709872433075,8.314571351389173
4146,A_PuertoRico_8_1934_PA_213_2017,6.7608414,8.279654,0,7.074709872433075,8.314571351389173
4147,A_PuertoRico_8_1934_PA_213_2027,7.9083514,10.084043,0,7.074709872433075,8.314571351389173
4148,A_PuertoRico_8_1934_PA_213_2040,7.315885,8.37739,0,7.074709872433075,8.314571351389173
4149,A_PuertoRico_8_1934_PA_213_2063,6.0929666,8.898057,0,7.074709872433075,8.314571351389173
4150,A_PuertoRico_8_1934_PA_213_2111,7.0031385,8.083409,0,7.074709872433075,8.314571351389173
4151,A_PuertoRico_8_1934_PA_213_235,6.8522654,8.531581,0,7.074709872433075,8.314571351389173
4152,A_PuertoRico_8_1934_PA_213_246,6.79961,8.256349,0,7.074709872433075,8.314571351389173
4153,A_PuertoRico_8_1934_PA_213_250,6.9789133,7.8395896,0,7.074709872433075,8.314571351389173
4154,A_PuertoRico_8_1934_PA_213_259,6.918179,7.750553,0,7.074709872433075,8.314571351389173
4155,A_PuertoRico_8_1934_PA_213_268,7.086271,7.7847176,0,7.074709872433075,8.314571351389173
4156,A_PuertoRico_8_1934_PA_214_1917,1.9387381,5.8515077,8,1.9951281301037136,5.751678095322445
4157,A_PuertoRico_8_1934_PA_214_1923,2.8116965,6.3883715,4,2.9078086142617785,7.076956683615895
4158,A_PuertoRico_8_1934_PA_214_1930,2.0296075,5.847328,8,1.9951281301037136,5.751678095322445
4159,A_PuertoRico_8_1934_PA_214_1938,2.0257196,5.840594,8,1.9951281301037136,5.751678095322445
4160,A_PuertoRico_8_1934_PA_214_1949,1.9679002,5.8417764,8,1.9951281301037136,5.751678095322445
4161,A_PuertoRico_8_1934_PA_214_1962,2.019128,5.8678994,8,1.9951281301037136,5.751678095322445
