Segment,Start,End,NGS_read_count,ACC_num,Cells,Context,Compartment,Resolution
PB1,84,114,26,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PB1,856,1545,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PB1,860,1871,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PB1,893,1363,6,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PB1,914,2250,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PB1,921,1181,22,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PB1,924,1363,3,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PB1,939,961,5,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PB1,945,2165,4,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PB1,994,1151,24,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PB1,998,1375,25,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,104,1836,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1115,1157,3,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1154,1208,6,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,121,150,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,122,2082,4,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,126,1949,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1285,1333,11,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,129,1959,59,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,135,2027,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1375,1423,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,137,1455,4,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,137,2074,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,140,1205,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,143,860,3,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,144,237,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1463,1506,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1469,1809,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1469,2106,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,148,1810,7,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,149,1792,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1502,1562,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1503,1907,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1517,1555,8,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1535,1557,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1538,1575,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1540,2117,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1555,1631,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,160,1828,3,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,160,1836,14,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1643,1706,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1657,1723,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1701,1835,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,171,1931,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,171,1964,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,172,1840,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,176,1979,7,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1778,2106,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,177,1859,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,178,1997,5,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1792,1933,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1799,1961,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,179,1807,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,180,1956,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1848,1881,3,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1867,1937,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1868,2012,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1873,1954,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1874,1960,86,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1874,2042,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1875,1961,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,187,1564,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,187,1975,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1882,1936,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1882,1950,3,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,188,1951,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,190,1758,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1913,2100,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1918,1944,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,1978,2168,3,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,197,1973,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,201,1900,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,203,227,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,204,1879,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,204,1960,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,2053,2122,7,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,205,1965,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,2061,2123,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,207,1974,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,207,2027,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,213,1870,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,213,235,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,228,1710,3,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,228,1957,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,234,1815,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,239,1936,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,239,1944,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,242,1624,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,245,2027,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,246,2018,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,247,1808,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,248,1825,4,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,248,1934,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,251,1902,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,258,1974,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,259,1951,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,261,1887,16,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,270,1943,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,274,2021,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,278,502,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,279,2161,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,279,302,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,281,386,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,282,1424,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,284,1951,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,286,1207,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,287,1446,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,287,1802,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,289,2055,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,291,2048,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,293,1833,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,294,1808,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,294,319,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,295,1869,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,297,1960,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,302,1805,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,305,1973,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,307,1820,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,309,1827,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,311,1870,7,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,312,1871,4437,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,313,1872,34,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,318,1814,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,318,1960,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,319,1802,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,319,1874,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,332,2057,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,336,1853,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,337,1955,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,341,378,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,342,1844,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,349,1991,3,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,350,1858,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,352,1999,17,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,352,420,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,353,1937,7,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,355,1669,4,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,355,1976,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,356,1780,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,358,1474,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,359,1699,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,359,1832,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,362,1867,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,367,412,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,369,2125,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,373,1697,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,374,1774,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,374,1860,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,374,1865,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,374,427,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,377,1698,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,380,1882,3,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,381,1706,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,381,1883,2017,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,382,1884,5,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,385,1705,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,385,1709,3,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,386,1710,1120,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,386,1757,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,387,1711,3,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,388,1892,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,389,1880,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,390,1808,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,396,1714,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,398,1504,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,398,484,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,399,1838,4,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,400,1806,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,403,1509,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,403,1720,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,404,1643,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,408,1475,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,411,1540,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,413,1604,433,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,414,1605,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,420,1810,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,423,1940,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,424,1461,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,424,1753,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,427,1709,8,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,433,1799,5,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,441,1747,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,442,1749,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,446,1872,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,449,1839,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,451,1623,7,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,453,564,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,454,1438,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,454,1645,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,458,1744,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,460,1444,35,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,460,1603,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,474,1613,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,475,1675,433,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,476,1365,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,481,1412,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,482,1760,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,488,1610,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,492,1621,11,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,495,1842,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,497,1728,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,499,1373,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,500,1433,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,501,1468,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,509,1569,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,529,1622,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,529,1645,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,531,2038,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,534,1583,6,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,538,1748,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,539,1403,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,546,2061,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,549,1570,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,549,575,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,554,1450,288,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,555,1709,205,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,564,1632,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,566,1634,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,567,1444,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,570,2032,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,574,1692,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,574,2083,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,581,1373,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,581,1714,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,587,1829,4,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,595,1408,263,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,596,1409,5,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,597,2068,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,610,1395,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,615,2091,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,616,1592,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,618,1514,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,636,1842,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,640,2128,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,655,1402,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,655,1460,37,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,674,1607,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,679,1537,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,686,2058,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,707,1159,6,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,746,2083,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,750,777,9,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,763,1634,31,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,776,1400,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,776,1500,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,79,127,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,801,2059,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,817,943,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,829,1558,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,82,2025,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,83,429,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,842,976,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,84,2027,907,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,877,1821,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,883,975,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,884,945,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,903,2172,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,905,1080,4,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,905,2100,6,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,907,2105,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,90,112,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,910,987,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,911,1617,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,921,1507,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,929,1564,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,970,1862,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,97,1810,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
PA,980,1955,3,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1005,1105,2,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1006,1075,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1019,1064,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1019,1096,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1026,1133,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1042,1206,15,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1043,1138,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1043,1141,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1064,1126,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1121,1587,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1143,1319,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1154,1574,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1186,1254,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1226,1292,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1235,1277,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
HA,1235,1425,1,180628B_rec_C-P1p-PCR_S215,MDCK,in vitro,extracellular,bulk
